Move [0 - Client]: White Horse (0, 1) --> (2, 2)
Move [35 - Random]: Black King (7, 3) --> (7, 4)
Move [36 - Client]: White Pawn (5, 3) --> (6, 4) eaten Black Pawn
Move [37 - Random]: Black Bishop (7, 5) --> (5, 7)
Move [38 - Client]: White Tower (1, 7) --> (5, 7) eaten Black Bishop
Move [39 - Random]: Black King (7, 4) --> (6, 5)
Move [40 - Client]: White Horse (4, 6) --> (5, 4)
Move [41 - Random]: Black King (6, 5) --> (5, 4) eaten White Horse
Move [42 - Client]: White Bishop (4, 5) --> (5, 6)
Move [43 - Random]: Black King (5, 4) --> (5, 5)
Move [44 - Client]: White Pawn (6, 4) --> (-1, 7)
Move [45 - Random]: Black King (5, 5) --> (6, 5)
Move [46 - Client]: White Bishop (5, 6) --> (4, 5)
Move [47 - Random]: Black King (6, 5) --> (6, 4)
Move [48 - Client]: White Tower (5, 7) --> (5, 2) eaten Black Pawn
Move [49 - Random]: Black King (6, 4) --> (6, 3)
Move [50 - Client]: White Tower (0, 0) --> (0, 1)
Move [51 - Random]: Black King (6, 3) --> (6, 4)
Move [52 - Client]: White Tower (0, 1) --> (2, 1)
Move [53 - Random]: Black King (6, 4) --> (5, 3)
Move [54 - Client]: White Tower (2, 1) --> (1, 1)
Move [55 - Random]: Black King (5, 3) --> (6, 3)
Move [56 - Client]: White Tower (1, 1) --> (0, 1)
Move [57 - Random]: Black King (6, 3) --> (5, 3)
Move [58 - Client]: White Tower (0, 1) --> (1, 1)
Move [59 - Random]: Black King (5, 3) --> (6, 4)
Move [60 - Client]: White Queen (0, 3) --> (2, 3)
Move [61 - Random]: Black King (6, 4) --> (5, 4)
Move [62 - Client]: White Tower (1, 1) --> (0, 1)
Move [63 - Random]: Black King (5, 4) --> (6, 3)
Move [64 - Client]: White Tower (0, 1) --> (1, 1)
Move [65 - Random]: Black King (6, 3) --> (7, 2)
Move [66 - Client]: White Tower (5, 2) --> (5, 4)
Move [67 - Random]: Black King (7, 2) --> (6, 3)
Move [68 - Client]: White Horse (2, 2) --> (4, 3)
Move [69 - Random]: Black King (6, 3) --> (7, 4) eaten White Queen
Move [70 - Client]: White Tower (5, 4) --> (5, 3)
Move [71 - Random]: Black King (7, 4) --> (6, 5)
Move [72 - Client]: White King (2, 4) --> (3, 3)
Move [73 - Random]: Black King (6, 5) --> (5, 6)
Move [74 - Client]: White Bishop (4, 5) --> (5, 4)
Move [75 - Random]: Black King (5, 6) --> (4, 5)
Move [76 - Client]: White Tower (1, 1) --> (0, 1)
Move [77 - Random]: Black King (4, 5) --> (3, 5)
Move [78 - Client]: White Horse (4, 3) --> (2, 4)
Move [79 - Random]: Black King (3, 5) --> (2, 5)
Move [80 - Client]: White Pawn (1, 6) --> (3, 6)
Move [81 - Random]: Black King (2, 5) --> (3, 5)
Move [82 - Client]: White Tower (0, 1) --> (2, 1)
Move [83 - Random]: Black King (3, 5) --> (2, 6)
Move [84 - Client]: White Pawn (1, 5) --> (3, 5)
Move [85 - Random]: Black King (2, 6) --> (1, 5)
Move [86 - Client]: White Pawn (3, 5) --> (4, 5)
Move [87 - Random]: Black King (1, 5) --> (2, 5)
Move [88 - Client]: White Pawn (4, 5) --> (5, 5)
Move [89 - Random]: Black King (2, 5) --> (1, 5)
Move [90 - Client]: White Pawn (5, 5) --> (6, 5)
Move [91 - Random]: Black King (1, 5) --> (2, 6)
Move [92 - Client]: White Pawn (6, 5) --> (-1, 7)
Move [93 - Random]: Black King (2, 6) --> (2, 5)
Move [94 - Client]: White Pawn (3, 6) --> (4, 6)
Move [95 - Random]: Black King (2, 5) --> (1, 5)
Move [96 - Client]: White Horse (2, 4) --> (4, 3)
Move [97 - Random]: Black King (1, 5) --> (2, 4)
Move [98 - Client]: White Tower (2, 1) --> (1, 1)
Move [99 - Random]: Black King (2, 4) --> (2, 3) eaten White Queen
Move [100 - Client]: White Tower (1, 1) --> (0, 1)
Move [101 - Random]: Black King (2, 3) --> (1, 4)
Move [102 - Client]: White Tower (0, 1) --> (2, 1)
Move [103 - Random]: Black King (1, 4) --> (0, 3)
Move [104 - Client]: White Queen (7, 5) --> (5, 5)
Move [105 - Random]: Black King (0, 3) --> (1, 2) eaten White Pawn
Move [106 - Client]: White Pawn (4, 6) --> (5, 6)
Move [107 - Random]: Black King (1, 2) --> (2, 1) eaten White Tower
Move [108 - Client]: White Pawn (1, 0) --> (3, 0)
Move [109 - Random]: Black King (2, 1) --> (2, 2)
Move [110 - Client]: White Horse (4, 3) --> (2, 2) eaten Black King
Player 0 - Client: White wins. Game finished. 
