Move [0 - Client]: White Horse (0, 1) --> (2, 2)
Move [43 - Random]: Black Tower (6, 0) --> (6, 2)
Move [44 - Client]: White Bishop (2, 6) --> (5, 3) eaten Black Pawn
Move [45 - Random]: Black King (5, 1) --> (5, 2)
Move [46 - Client]: White Bishop (5, 3) --> (6, 2) eaten Black Tower
Move [47 - Random]: Black King (5, 2) --> (6, 1)
Move [48 - Client]: White Bishop (5, 0) --> (3, 2)
Move [49 - Random]: Black Bishop (7, 5) --> (4, 2)
Move [50 - Client]: White Pawn (6, 5) --> (-1, 7)
Move [51 - Random]: Black Bishop (4, 2) --> (3, 1)
Move [52 - Client]: White Bishop (6, 2) --> (7, 1) eaten Black Horse
Move [53 - Random]: Black Bishop (3, 1) --> (6, 4)
Move [54 - Client]: White Bishop (7, 1) --> (5, 3)
Move [55 - Random]: Black Bishop (6, 4) --> (4, 6)
Move [56 - Client]: White Horse (2, 5) --> (4, 6) eaten Black Bishop
Move [57 - Random]: Black King (6, 1) --> (7, 2)
Move [58 - Client]: White Horse (4, 6) --> (3, 4)
Move [59 - Random]: Black King (7, 2) --> (7, 1)
Move [60 - Client]: White Bishop (5, 3) --> (4, 2)
Move [61 - Random]: Black King (7, 1) --> (6, 1)
Move [62 - Client]: White Tower (0, 0) --> (0, 1)
Move [63 - Random]: Black King (6, 1) --> (7, 0)
Move [64 - Client]: White Horse (2, 2) --> (4, 3)
Move [65 - Random]: Black King (7, 0) --> (7, 1)
Move [66 - Client]: White Queen (0, 3) --> (2, 5)
Move [67 - Random]: Black King (7, 1) --> (6, 0)
Move [68 - Client]: White Bishop (4, 2) --> (5, 3)
Move [69 - Random]: Black King (6, 0) --> (6, 1)
Move [70 - Client]: White King (2, 3) --> (3, 3)
Move [71 - Random]: Black King (6, 1) --> (5, 1)
Move [72 - Client]: White Horse (4, 3) --> (2, 4)
Move [73 - Random]: Black King (5, 1) --> (6, 2)
Move [74 - Client]: White Bishop (5, 3) --> (4, 2)
Move [75 - Random]: Black King (6, 2) --> (7, 3)
Move [76 - Client]: White Horse (2, 4) --> (4, 3)
Move [77 - Random]: Black King (7, 3) --> (6, 3)
Move [78 - Client]: White Bishop (4, 2) --> (5, 3)
Move [79 - Random]: Black King (6, 3) --> (5, 2)
Move [80 - Client]: White Tower (0, 1) --> (0, 2)
Move [81 - Random]: Black King (5, 2) --> (5, 3) eaten White Bishop
Move [82 - Client]: White Horse (3, 4) --> (4, 2)
Move [83 - Random]: Black King (5, 3) --> (6, 2)
Move [84 - Client]: White Horse (4, 3) --> (2, 4)
Move [85 - Random]: Black King (6, 2) --> (5, 3)
Move [86 - Client]: White Horse (2, 4) --> (4, 3)
Move [87 - Random]: Black King (5, 3) --> (5, 4)
Move [88 - Client]: White Horse (4, 2) --> (3, 4)
Move [89 - Random]: Black King (5, 4) --> (4, 4)
Move [90 - Client]: White King (3, 3) --> (2, 3)
Move [91 - Random]: Black King (4, 4) --> (4, 5)
Move [92 - Client]: White Queen (2, 5) --> (2, 4)
Move [93 - Random]: Black King (4, 5) --> (3, 6)
Move [94 - Client]: White King (2, 3) --> (3, 3)
Move [95 - Random]: Black King (3, 6) --> (2, 7)
Move [96 - Client]: White Pawn (1, 6) --> (2, 6)
Move [97 - Random]: Black King (2, 7) --> (1, 6)
Move [98 - Client]: White Pawn (2, 6) --> (3, 6)
Move [99 - Random]: Black King (1, 6) --> (2, 7)
Move [100 - Client]: White Queen (2, 4) --> (3, 5)
Move [101 - Random]: Black King (2, 7) --> (3, 7)
Move [102 - Client]: White Tower (0, 2) --> (0, 1)
Move [103 - Random]: Black King (3, 7) --> (3, 6) eaten White Pawn
Move [104 - Client]: White Queen (3, 5) --> (5, 5)
Move [105 - Random]: Black King (3, 6) --> (2, 5)
Move [106 - Client]: White Queen (5, 5) --> (5, 4)
Move [107 - Random]: Black King (2, 5) --> (2, 4)
Move [108 - Client]: White Tower (0, 1) --> (0, 0)
Move [109 - Random]: Black King (2, 4) --> (1, 4)
Move [110 - Client]: White Bishop (3, 2) --> (2, 1)
Move [111 - Random]: Black King (1, 4) --> (0, 3)
Move [112 - Client]: White Tower (0, 0) --> (0, 1)
Move [113 - Random]: Black King (0, 3) --> (0, 4)
Move [114 - Client]: White Tower (0, 1) --> (0, 0)
Move [115 - Random]: Black King (0, 4) --> (0, 3)
Move [116 - Client]: White Tower (0, 0) --> (0, 1)
Move [117 - Random]: Black King (0, 3) --> (1, 2) eaten White Pawn
Move [118 - Client]: White Bishop (2, 1) --> (3, 2)
Move [119 - Random]: Black King (1, 2) --> (1, 1) eaten White Pawn
Move [120 - Client]: White Tower (0, 1) --> (0, 2)
Move [121 - Random]: Black King (1, 1) --> (1, 2)
Move [122 - Client]: White Tower (0, 2) --> (0, 1)
Move [123 - Random]: Black King (1, 2) --> (1, 3)
Move [124 - Client]: White Horse (3, 4) --> (5, 3)
Move [125 - Random]: Black King (1, 3) --> (1, 4)
Move [126 - Client]: White Tower (0, 1) --> (1, 1)
Move [127 - Random]: Black King (1, 4) --> (0, 5)
Move [128 - Client]: White Tower (1, 1) --> (0, 1)
Move [129 - Random]: Black King (0, 5) --> (0, 4)
Move [130 - Client]: White Tower (0, 1) --> (1, 1)
Move [131 - Random]: Black King (0, 4) --> (1, 3)
Move [132 - Client]: White Tower (1, 1) --> (2, 1)
Move [133 - Random]: Black King (1, 3) --> (0, 2)
Move [134 - Client]: White Bishop (3, 2) --> (0, 5)
Move [135 - Random]: Black King (0, 2) --> (1, 3)
Move [136 - Client]: White Bishop (0, 5) --> (2, 3)
Move [137 - Random]: Black King (1, 3) --> (1, 2)
Move [138 - Client]: White Bishop (2, 3) --> (3, 2)
Move [139 - Random]: Black King (1, 2) --> (0, 3)
Move [140 - Client]: White Bishop (3, 2) --> (0, 5)
Move [141 - Random]: Black King (0, 3) --> (1, 3)
Move [142 - Client]: White Bishop (0, 5) --> (2, 3)
Move [143 - Random]: Black King (1, 3) --> (2, 3) eaten White Bishop
Move [144 - Client]: White Tower (2, 1) --> (1, 1)
Move [145 - Random]: Black King (2, 3) --> (3, 2)
Move [146 - Client]: White Tower (1, 1) --> (0, 1)
Move [147 - Random]: Black King (3, 2) --> (4, 1)
Move [148 - Client]: White Tower (0, 1) --> (1, 1)
Move [149 - Random]: Black King (4, 1) --> (5, 2)
Move [150 - Client]: White Tower (1, 1) --> (2, 1)
Move [151 - Random]: Black King (5, 2) --> (5, 1)
Move [152 - Client]: White Horse (4, 3) --> (3, 1)
Move [153 - Random]: Black King (5, 1) --> (6, 1)
Move [154 - Client]: White Horse (5, 3) --> (3, 4)
Move [155 - Random]: Black King (6, 1) --> (6, 0)
Move [156 - Client]: White Horse (3, 1) --> (4, 3)
Move [157 - Random]: Black King (6, 0) --> (6, 1)
Move [158 - Client]: White Tower (2, 1) --> (2, 2)
Move [159 - Random]: Black King (6, 1) --> (5, 0)
Move [160 - Client]: White Queen (5, 4) --> (4, 4)
Move [161 - Random]: Black King (5, 0) --> (5, 1)
Move [162 - Client]: White Horse (4, 3) --> (2, 4)
Move [163 - Random]: Black King (5, 1) --> (6, 1)
Move [164 - Client]: White Horse (2, 4) --> (4, 3)
Move [165 - Random]: Black King (6, 1) --> (7, 2)
Move [166 - Client]: White Tower (2, 2) --> (2, 1)
Move [167 - Random]: Black King (7, 2) --> (6, 1)
Move [168 - Client]: White Tower (2, 1) --> (2, 2)
Move [169 - Random]: Black King (6, 1) --> (7, 0)
Move [170 - Client]: White Tower (2, 2) --> (3, 2)
Move [171 - Random]: Black King (7, 0) --> (7, 1)
Move [172 - Client]: White Queen (4, 4) --> (5, 4)
Move [173 - Random]: Black King (7, 1) --> (7, 2)
Move [174 - Client]: White Tower (3, 2) --> (2, 2)
Move [175 - Random]: Black King (7, 2) --> (6, 2)
Move [176 - Client]: White Tower (2, 2) --> (1, 2)
Move [177 - Random]: Black King (6, 2) --> (6, 1)
Move [178 - Client]: White Tower (1, 2) --> (2, 2)
Move [179 - Random]: Black King (6, 1) --> (6, 0)
Move [180 - Client]: White Tower (2, 2) --> (3, 2)
Move [181 - Random]: Black King (6, 0) --> (7, 0)
Move [182 - Client]: White Tower (3, 2) --> (2, 2)
Move [183 - Random]: Black King (7, 0) --> (6, 1)
Move [184 - Client]: White Tower (2, 2) --> (3, 2)
Move [185 - Random]: Black King (6, 1) --> (5, 0)
Move [186 - Client]: White Queen (5, 4) --> (4, 4)
Move [187 - Random]: Black King (5, 0) --> (4, 0)
Move [188 - Client]: White Tower (3, 2) --> (2, 2)
Move [189 - Random]: Black King (4, 0) --> (4, 1)
Move [190 - Client]: White Tower (2, 2) --> (3, 2)
Move [191 - Random]: Black King (4, 1) --> (3, 2) eaten White Tower
Move [192 - Client]: White King (3, 3) --> (2, 4)
Move [193 - Random]: Black King (3, 2) --> (2, 2)
Move [194 - Client]: White Horse (4, 3) --> (2, 2) eaten Black King
Player 0 - Client: White wins. Game finished. 
