Move [0 - Client]: White Horse (0, 1) --> (2, 2)
Move [51 - Random]: Black Queen (3, 5) --> (1, 5) eaten White Pawn
Move [52 - Client]: White Tower (0, 1) --> (0, 0)
Move [53 - Random]: Black Queen (1, 5) --> (5, 1)
Move [54 - Client]: White Tower (0, 0) --> (0, 1)
Move [55 - Random]: Black Queen (5, 1) --> (3, 1)
Move [56 - Client]: White Tower (0, 1) --> (0, 0)
Move [57 - Random]: Black Horse (6, 3) --> (5, 5) eaten White Horse
Move [58 - Client]: White Queen (0, 3) --> (6, 3)
Move [59 - Random]: Black Tower (6, 7) --> (6, 5)
Move [60 - Client]: White Tower (0, 0) --> (0, 1)
Move [61 - Random]: Black Queen (3, 1) --> (3, 5)
Move [62 - Client]: White Tower (0, 1) --> (0, 0)
Move [63 - Random]: Black Queen (3, 5) --> (2, 6)
Move [64 - Client]: White Tower (0, 0) --> (0, 1)
Move [65 - Random]: Black Horse (5, 5) --> (7, 6)
Move [66 - Client]: White Tower (0, 1) --> (0, 0)
Move [67 - Random]: Black Queen (2, 6) --> (1, 6) eaten White Pawn
Move [68 - Client]: White Tower (0, 0) --> (0, 1)
Move [69 - Random]: Black Tower (7, 0) --> (7, 1)
Move [70 - Client]: White Tower (0, 1) --> (0, 0)
Move [71 - Random]: Black Bishop (6, 4) --> (4, 6)
Move [72 - Client]: White Tower (0, 0) --> (0, 1)
Move [73 - Random]: Black King (7, 4) --> (6, 3) eaten White Queen
Move [74 - Client]: White Bishop (0, 5) --> (1, 6) eaten Black Queen
Move [75 - Random]: Black Pawn (6, 1) --> (5, 1)
Move [76 - Client]: White Bishop (1, 6) --> (5, 2) eaten Black Pawn
Move [77 - Random]: Black Tower (7, 1) --> (6, 1)
Move [78 - Client]: White Tower (0, 1) --> (0, 0)
Move [79 - Random]: Black Bishop (4, 6) --> (3, 7)
Move [80 - Client]: White Tower (0, 0) --> (0, 1)
Move [81 - Random]: Black King (6, 3) --> (6, 2)
Move [82 - Client]: White Bishop (5, 2) --> (6, 1) eaten Black Tower
Move [83 - Random]: Black Tower (6, 5) --> (6, 7)
Move [84 - Client]: White Bishop (0, 2) --> (5, 7) eaten Black Horse
Move [85 - Random]: Black King (6, 2) --> (5, 3)
Move [86 - Client]: White Tower (0, 1) --> (0, 3)
Move [87 - Random]: Black Tower (6, 7) --> (6, 2)
Move [88 - Client]: White Tower (0, 3) --> (1, 3)
Move [89 - Random]: Black Tower (6, 2) --> (1, 2)
Move [90 - Client]: White Tower (1, 3) --> (0, 3)
Move [91 - Random]: Black Bishop (3, 7) --> (2, 6)
Move [92 - Client]: White Tower (0, 3) --> (1, 3)
Move [93 - Random]: Black Pawn (5, 0) --> (4, 0)
Move [94 - Client]: White Tower (1, 3) --> (0, 3)
Move [95 - Random]: Black Tower (1, 2) --> (5, 2)
Move [96 - Client]: White Tower (0, 3) --> (1, 3)
Move [97 - Random]: Black King (5, 3) --> (6, 4)
Move [98 - Client]: White Tower (1, 3) --> (6, 3)
Move [99 - Random]: Black Tower (5, 2) --> (6, 2)
Move [100 - Client]: White Tower (6, 3) --> (6, 2) eaten Black Tower
Move [101 - Random]: Black Horse (7, 6) --> (5, 5)
Move [102 - Client]: White Tower (6, 2) --> (6, 3)
Move [103 - Random]: Black Horse (5, 5) --> (6, 7)
Move [104 - Client]: White Tower (6, 3) --> (6, 2)
Move [105 - Random]: Black King (6, 4) --> (5, 3)
Move [106 - Client]: White Tower (6, 2) --> (5, 2)
Move [107 - Random]: Black Bishop (7, 2) --> (6, 1) eaten White Bishop
Move [108 - Client]: White Tower (5, 2) --> (5, 1) eaten Black Pawn
Move [109 - Random]: Black King (5, 3) --> (4, 3)
Move [110 - Client]: White Tower (5, 1) --> (4, 1)
Move [111 - Random]: Black King (4, 3) --> (3, 2)
Move [112 - Client]: White Tower (4, 1) --> (3, 1)
Move [113 - Random]: Black Horse (6, 7) --> (4, 6)
Move [114 - Client]: White Tower (3, 1) --> (3, 0)
Move [115 - Random]: Black Bishop (6, 1) --> (7, 0)
Move [116 - Client]: White Tower (3, 0) --> (3, 1)
Move [117 - Random]: Black King (3, 2) --> (2, 3)
Move [118 - Client]: White Tower (3, 1) --> (2, 1)
Move [119 - Random]: Black King (2, 3) --> (3, 2)
Move [120 - Client]: White Tower (2, 1) --> (3, 1)
Move [121 - Random]: Black Pawn (4, 0) --> (3, 1) eaten White Tower
Move [122 - Client]: White Pawn (1, 1) --> (2, 1)
Move [123 - Random]: Black Horse (4, 6) --> (6, 5)
Move [124 - Client]: White Bishop (5, 7) --> (4, 6)
Move [125 - Random]: Black Pawn (4, 4) --> (3, 4)
Move [126 - Client]: White Bishop (4, 6) --> (3, 7)
Move [127 - Random]: Black Bishop (2, 6) --> (1, 5)
Move [128 - Client]: White Bishop (3, 7) --> (2, 6)
Move [129 - Random]: Black Horse (6, 5) --> (4, 4)
Move [130 - Client]: White Bishop (2, 6) --> (3, 7)
Move [131 - Random]: Black King (3, 2) --> (4, 3)
Move [132 - Client]: White King (0, 4) --> (1, 5) eaten Black Bishop
Move [133 - Random]: Black Bishop (7, 0) --> (5, 2)
Move [134 - Client]: White Horse (0, 6) --> (2, 5)
Move [135 - Random]: Black Horse (4, 4) --> (6, 3)
Move [136 - Client]: White Tower (0, 7) --> (0, 3)
Move [137 - Random]: Black King (4, 3) --> (5, 3)
Move [138 - Client]: White Bishop (3, 7) --> (2, 6)
Move [139 - Random]: Black Horse (6, 3) --> (5, 5)
Move [140 - Client]: White Bishop (2, 6) --> (3, 7)
Move [141 - Random]: Black Pawn (4, 5) --> (3, 5)
Move [142 - Client]: White Bishop (3, 7) --> (2, 6)
Move [143 - Random]: Black King (5, 3) --> (6, 4)
Move [144 - Client]: White Tower (0, 3) --> (6, 3)
Move [145 - Random]: Black Pawn (3, 4) --> (2, 5) eaten White Horse
Move [146 - Client]: White Bishop (2, 6) --> (3, 7)
Move [147 - Random]: Black Bishop (5, 2) --> (6, 1)
Move [148 - Client]: White Bishop (3, 7) --> (2, 6)
Move [149 - Random]: Black King (6, 4) --> (7, 4)
Move [150 - Client]: White Tower (6, 3) --> (7, 3)
Move [151 - Random]: Black King (7, 4) --> (6, 4)
Move [152 - Client]: White Tower (7, 3) --> (6, 3)
Move [153 - Random]: Black Pawn (4, 7) --> (3, 7)
Move [154 - Client]: White Bishop (2, 6) --> (3, 7) eaten Black Pawn
Move [155 - Random]: Black King (6, 4) --> (7, 3)
Move [156 - Client]: White Bishop (3, 7) --> (2, 6)
Move [157 - Random]: Black Horse (5, 5) --> (4, 3)
Move [158 - Client]: White Bishop (2, 6) --> (3, 7)
Move [159 - Random]: Black King (7, 3) --> (6, 4)
Move [160 - Client]: White Bishop (3, 7) --> (2, 6)
Move [161 - Random]: Black Bishop (6, 1) --> (5, 2)
Move [162 - Client]: White Bishop (2, 6) --> (3, 7)
Move [163 - Random]: Black Horse (4, 3) --> (6, 2)
Move [164 - Client]: White Bishop (3, 7) --> (2, 6)
Move [165 - Random]: Black King (6, 4) --> (5, 3)
Move [166 - Client]: White Bishop (2, 6) --> (3, 7)
Move [167 - Random]: Black Bishop (5, 2) --> (4, 3)
Move [168 - Client]: White Bishop (3, 7) --> (2, 6)
Move [169 - Random]: Black Bishop (4, 3) --> (5, 2)
Move [170 - Client]: White Bishop (2, 6) --> (3, 7)
Move [171 - Random]: Black Bishop (5, 2) --> (7, 0)
Move [172 - Client]: White Bishop (3, 7) --> (2, 6)
Move [173 - Random]: Black Horse (6, 2) --> (4, 3)
Move [174 - Client]: White Bishop (2, 6) --> (3, 7)
Move [175 - Random]: Black King (5, 3) --> (6, 4)
Move [176 - Client]: White Bishop (3, 7) --> (2, 6)
Move [177 - Random]: Black Horse (4, 3) --> (2, 4)
Move [178 - Client]: White Bishop (2, 6) --> (3, 7)
Move [179 - Random]: Black Bishop (7, 0) --> (3, 4)
Move [180 - Client]: White Bishop (3, 7) --> (2, 6)
Move [181 - Random]: Black Bishop (3, 4) --> (1, 2)
Move [182 - Client]: White Bishop (2, 6) --> (3, 7)
Move [183 - Random]: Black Bishop (1, 2) --> (2, 1) eaten White Pawn
Move [184 - Client]: White Bishop (3, 7) --> (2, 6)
Move [185 - Random]: Black Horse (2, 4) --> (1, 6)
Move [186 - Client]: White Bishop (2, 6) --> (3, 7)
Move [187 - Random]: Black King (6, 4) --> (5, 3)
Move [188 - Client]: White Bishop (3, 7) --> (2, 6)
Move [189 - Random]: Black Bishop (2, 1) --> (6, 5)
Move [190 - Client]: White Bishop (2, 6) --> (3, 7)
Move [191 - Random]: Black Pawn (3, 1) --> (2, 1)
Move [192 - Client]: White Bishop (3, 7) --> (2, 6)
Move [193 - Random]: Black Horse (1, 6) --> (3, 7)
Move [194 - Client]: White Bishop (2, 6) --> (3, 7) eaten Black Horse
Move [195 - Random]: Black Bishop (6, 5) --> (5, 4)
Move [196 - Client]: White Bishop (3, 7) --> (2, 6)
Move [197 - Random]: Black King (5, 3) --> (6, 3) eaten White Tower
Move [198 - Client]: White King (1, 5) --> (2, 5) eaten Black Pawn
Move [199 - Random]: Black Pawn (2, 1) --> (1, 1)
Move [200 - Client]: White King (2, 5) --> (3, 5) eaten Black Pawn
Move [201 - Random]: Black King (6, 3) --> (5, 2)
Move [202 - Client]: White King (3, 5) --> (3, 6) eaten Black Pawn
Move [203 - Random]: Black Bishop (5, 4) --> (3, 2)
Move [204 - Client]: White Pawn (1, 4) --> (3, 4)
Move [205 - Random]: Black Bishop (3, 2) --> (5, 0)
Move [206 - Client]: White King (3, 6) --> (3, 5)
Move [207 - Random]: Black King (5, 2) --> (6, 2)
Move [208 - Client]: White King (3, 5) --> (2, 5)
Move [209 - Random]: Black King (6, 2) --> (5, 1)
Move [210 - Client]: White Bishop (2, 6) --> (1, 5)
Move [211 - Random]: Black King (5, 1) --> (4, 0)
Move [212 - Client]: White Bishop (1, 5) --> (0, 4)
Move [213 - Random]: Black King (4, 0) --> (4, 1)
Move [214 - Client]: White Pawn (1, 0) --> (3, 0)
Move [215 - Random]: Black King (4, 1) --> (5, 1)
Move [216 - Client]: White Bishop (0, 4) --> (1, 5)
Move [217 - Random]: Black Bishop (5, 0) --> (4, 1)
Move [218 - Client]: White Bishop (1, 5) --> (0, 6)
Move [219 - Random]: Black King (5, 1) --> (6, 2)
Move [220 - Client]: White Bishop (0, 6) --> (5, 1)
Move [221 - Random]: Black King (6, 2) --> (6, 3)
Move [222 - Client]: White Pawn (3, 0) --> (4, 1) eaten Black Bishop
Move [223 - Random]: Black King (6, 3) --> (6, 4)
Move [224 - Client]: White Bishop (5, 1) --> (4, 2)
Move [225 - Random]: Black King (6, 4) --> (5, 5)
Move [226 - Client]: White Bishop (4, 2) --> (3, 3)
Move [227 - Random]: Black King (5, 5) --> (4, 4)
Move [228 - Client]: White Bishop (3, 3) --> (4, 4) eaten Black King
Player 0 - Client: White wins. Game finished. 
