Move [0 - Client]: White Horse (0, 1) --> (2, 2)
Move [69 - Random]: Black King (7, 7) --> (6, 7)
Move [70 - Client]: White Bishop (3, 4) --> (2, 5)
Move [71 - Random]: Black King (6, 7) --> (7, 6)
Move [72 - Client]: White Pawn (5, 4) --> (6, 4)
Move [73 - Random]: Black King (7, 6) --> (7, 7)
Move [74 - Client]: White Pawn (6, 4) --> (-1, 7) eaten Black King
Move [75 - Random]: Black King (7, 7) --> (6, 6)
Move [76 - Client]: White Tower (0, 1) --> (0, 2)
Move [77 - Random]: Black King (6, 6) --> (6, 7)
Move [78 - Client]: White Tower (0, 2) --> (0, 1)
Move [79 - Random]: Black King (6, 7) --> (6, 6)
Move [80 - Client]: White Tower (0, 1) --> (0, 2)
Move [81 - Random]: Black King (6, 6) --> (5, 6)
Move [82 - Client]: White Tower (0, 2) --> (0, 1)
Move [83 - Random]: Black King (5, 6) --> (6, 6)
Move [84 - Client]: White Tower (0, 1) --> (0, 2)
Move [85 - Random]: Black King (6, 6) --> (5, 5)
Move [86 - Client]: White Horse (4, 3) --> (2, 4)
Move [87 - Random]: Black King (5, 5) --> (6, 4)
Move [88 - Client]: White Queen (4, 2) --> (3, 2)
Move [89 - Random]: Black King (6, 4) --> (5, 3)
Move [90 - Client]: White Pawn (1, 5) --> (3, 5)
Move [91 - Random]: Black King (5, 3) --> (4, 2)
Move [92 - Client]: White Queen (3, 2) --> (3, 4)
Move [93 - Random]: Black King (4, 2) --> (5, 3)
Move [94 - Client]: White Horse (2, 4) --> (4, 3)
Move [95 - Random]: Black King (5, 3) --> (4, 3) eaten White Horse
Move [96 - Client]: White Tower (0, 2) --> (0, 1)
Move [97 - Random]: Black King (4, 3) --> (4, 4)
Move [98 - Client]: White Tower (0, 1) --> (0, 0)
Move [99 - Random]: Black King (4, 4) --> (5, 3)
Move [100 - Client]: White Tower (0, 0) --> (0, 1)
Move [101 - Random]: Black King (5, 3) --> (4, 4)
Move [102 - Client]: White Tower (0, 1) --> (0, 0)
Move [103 - Random]: Black King (4, 4) --> (3, 5) eaten White Pawn
Timeout by 0 - Client: White. Player 1 - Random: Black wins. Game finished. 
